艾
爱
哀
勤 QIN
禽 QIN
骎 QIN
琴 QIN 
秦 QIN
钦 QIN
覃 QIN
芹 QIN
芩 QIN 
青阳 QING
清 QING
庆 QING
卿 QING
青 QING 
倾 QING
苘 qiong
邛 QIONG
琼 QIONG
酋 QIU 
球 QIU
求伯 QIU
遒 QIU
楸 QIU
丘目陵 QIU 
秋日 QIU
湫 qiu
邱张 QIU
艽 QIU
瑕丘 QIU 
闾邱 QIU
求 QIU
丘 QIU
邱 QIU
秋 QIU 
仇 QIU
裘 QIU
丘穆陵 QIU MU LING
葉 QU
去疾 QU 
去 QU
趣马 QU
屈 QU
璩 QU
麴 QU 
瞿 QU
曲 QU
渠 QU
蘧 QU
屈突 QU 
葀 QU
麹 QU
萬 QU
蕖 QU
衢 QU 
泉上 QUAN
泉 QUAN
全 QUAN
权 QUAN
犬 QUAN 
拳 QUAN
圈 QUAN
全黄 QUANHUANG
雀 QUE
阙 QUE 
却 QUE
群 QUN
瞿昙 QUTAN
阕 QVE 
冉 RAN
燃 RAN
穰 RANG
让 RANG
壤驷 RANG SI
饶 RAO 
绕 RAO
热 RE
人 REN
仁 REN
任 REN 
壬 REN
扔 RENG
日 RI
日律 RI
蓉 RONG 
肜 RONG
容 RONG
戎 RONG
荣 RONG
柔 ROU 
柔然 ROU
茹华 RU
濡 RU
茹 RU
汝 RU 
如 RU
入 RU
软 RUAN
阮 RUAN
如花 RUHUA 
锐 RUI
芮 RUI
瑞 RUI
闰 RUN
润 RUN 
若 RUO
若干 RUO
若口引 RUO 
萨蛮 SA
恺撒 SA 撒 SA
洒 SA
萨 SA
撒哈拉 SA HA LA
萨克达 SA KE DA 
萨嘛喇 SA MA LA
赛 SAI
三 SAN
散 SAN
三台 SAN 
三川 SAN
叁 SAN
伞 SAN
三闾 SAN
蓋 SAN 
三乌 SAN
桑 SANG
扫 SAO
色 SE
涩 SE 
森 SEN
僧 SENG
傻 SHA
杀 SHA
沙 SHA 
沙门 SHA
煞 SHA
莎 SHA
善 SHAN
擅 SHAN 
鄯 shan
杉 SHAN
閷 SHAN
珊竹 SHAN
汕 SHAN 
剡 SHAN
山 SHAN
单 SHAN
陕 SHAN
闪 SHAN 
扇 SHAN
鳣 shan
鄯善 SHAN
上 SHANG
尚书 SHANG 
赏 SHANG
尚 SHANG
商 SHANG
商丘 SHANG
商泽 SHANG 
上官 SHANG GUAN
韶 SHAO
邵 SHAO
绍 SHAO
哨 SHAO 
他他拉 TA
沓 ta
她 TA
它 TA
他 TA
塔 TA
蘭 TA
他塔喇 TA TA LA
泰 TAI 
邰 TAI
台 TAI
太史 TAI
太 TAI
太皇 TAI 
大澤 TAI
太叔 TAI SHU
谈 TAN
谭 TAN
潭 TAN 
檀 TAN
坦 TAN
郯 tan
坛 TAN
澹台 TAN TAI 
汤 TANG
唐 TANG
湯 TANG
烫 TANG
汤穆 TANG 
堂 TANG
唐山 TANG
棠 TANG
倘 TANG
糖 TANG 
王吴 TANG
涛 TAO
陶 TAO
桃 TAO
饕餮 TAO TIE 
特 TE
藤 TENG
滕 TENG
腾 TENG
藤原 TENGYUAN 
题 TI
遆 TI
提 TI
田 TIAN
甜 TIAN 
天 TIAN
田章 TIAN
天其 TIAN
添 TIAN
田佳 TIAN 
鯈 TIáO
铁伐 TIE
铁 TIE
帖 TIE
铁木 TIE 
庭 TING
廷 TING
听 TING
同蹄 TONG
统万 TONG 
瞳 TONG
桐 TONG
仝 TONG
通 TONG
童 TONG 
佟 TONG
同 TONG
彤 TONG
酮 TONG
痛 TONG 
偷 TOU
钭 TOU
头 TOU
兔 TU
突 TU 
土 TU
涂山 TU
凃 tu
荼 TU
屠岸 TU 
屠门 TU
塗 TU
屠 TU
涂 TU
秃发 TU 
徒 TU
图 TU
吐伏卢 TU
吐谷浑 TU
凸 TU 
吐奚 TU
土皋 TU
吐卢 TU
吐万 TU
图门 TU MEN 
徒萨 TU SA
团 TUAN
吐火罗 TUHUOLUO
推罗 TUI
退 TUI 
屯 TUN
佗 tuo
其其格 TUO
托忒克 TUO
拓略 TUO 
陀 TUO
拓拔 TUO
托 TUO
妥 TUO
庹 TUO 
拓 TUO
脱 TUO
拓跋 TUO BA 
瓦 WA
弯 WAN 湾 WAN
晚 WAN
宛丘 WAN
皖 WAN
万 WAN 
完 WAN
碗 WAN
宛 WAN
婉 WAN
万刘 WAN 
望 WANG
回 WANG
王 WANG
汪 WANG
王孙 WANG 
王父 WANG
王官 WANG
王人 WANG
王史 WANG
王叔 WANG 
王周 WANG
王子 WANG
望李 WANG
王李 WANG
忘 WANG 
完颜 WANYAN
未 WEI
伟 WEI
蔚迟 WEI
为 WEI 
威王 WEI
薇 WEI
委 WEI
危 WEI
隗 WEI 
魏 WEI
韦 WEI
卫 WEI
位 WEI
厃 WEI 
威梁 WEI
贴 WEI
巍 WEI
维 WEI
慰 WEI 
惟 WEI
韋 WEI
微生 WEI SHENG
嵬名 WEIMING
稳 WEN 
聞 WEN
汶 WEN
佀 WEN
问 WEN
闻 WEN 
溫 WEN
叱温 WEN
文昌 WEN
閻 WEN
闻人 WEN REN 
翁 WENG
瓮 WENG
沃 WO
渥 WO
我 WO 
五赵 WU
五兆 WU
吴刘 WU
吴和 WU
吴滕 WU 
屋引 WU
乌苏 WU
芜 WU
芜丘 WU
乌拉纳喇 WU 
乌古伦 WU
乌落兰 WU
屋兰 WU
乌拉那拉 WU
乌那罗 WU 
乌喇那拉 WU
武陵 WU
乌拉纳拉 WU
浯 wu
舞 WU 
乌尔扎 WU
巫馬 WU
屋 WU
鄔 WU
无 WU 
务 WU
五鹿 WU
毋丘 WU
乌济根觉罗 WU
乌济耶特 WU 
戊 WU
五王 WU
毋 WU
五谷 WU
勿忸于 WU 
五 WU
吳 WU
伍 WU
乌 WU
武 WU 
巫 WU
吴 WU
邬 WU
吾 WU
仵 WU 
忤 wu
午 WU
兀 WU
万忸于 WU NIU YU
巫马 WU MA 
乌雅 WU YA
兀颜 WU YAN
兀良哈 WULIANGHA 
小泉 X
喜塔喇 XI 喜塔剌 XI
西伯 XI
舄 xi
夕姑 XI
西野 XI 
西鄙 XI
西里 XI
西马洛 XI
西风 XI
希 XI 
西河 XI
醯 xi
葸 XI
西贝 XI
西林觉罗 XI 
西宫 XI
西郭 XI
西方 XI
昔 XI
犀 XI 
析 XI
悉 XI
袭 XI
喜 XI
西闾 XI 
西王 XI
亩心 XI
稀 XI
奚 XI
郤 XI 
习 XI
席 XI
郗 XI
西 XI
锡 XI 
息 XI
羲 XI
律 XI
隰 XI
系 XI 
卻 XI
樨 Xī
西门 XI MEN
喜塔腊 XI TA LA
夏 XIA 
下 XIA
霞 XIA
夏日 XIA
厦 XIA
夏侯 XIA HOU 
冼 XIAN
鲜 XIAN
咸 XIAN
贤 XIAN
线 XIAN 
先 XIAN
仙 XIAN
宪 XIAN
现 XIAN
羡 XIAN 
县 XIAN
苋 XIAN
姺 xian
弦 XIAN
闲齐 XIAN 
缐 XIAN
闲 XIAN
伭 xian
鲜卑 XIAN
献 XIAN 
咸丘 XIAN
洗 XIAN
霰 xian
瞯 XIAN
鲜于 XIAN YU 
相 XIANG
项 XIANG
向 XIANG
祥 XIANG
香 XIANG 
翔 XIANG
象 XIANG
乡 XIANG
湘 XIANG
襄 XIANG 
相里 XIANG LI
彡姐 XIANZI
衛 XIAO
消 XIAO
小田 XIAO 
萧 XIAO
晓 XIAO
肖 XIAO
校 XIAO
笑 XIAO 
效 XIAO
孝 XIAO
小王 XIAO
霄 XIAO
校师 XIAO 
嚣 XIAO
袛 XIAO
箫 XIAO
小 XIAO
袓 XIAO 
肖巫 XIAO
効 XIAO
枭 xiao
蛸 xiao
筱 XIǎO 
歇 XIE
鞋 XIE
谐 XIE
蟹 XIE
偰 XIE 
泄 XIE
写 XIE
颉 XIE
解 XIE
谢 XIE 
謝 XIE
挟跌 XIE
燮 XIE
勰 XIE
薤 XIE 
辛格 XIN
新楚特 XIN
忻都 XIN
忻 XIN
辛 XIN 
信 XIN
新 XIN
欣 XIN
新垣 XIN
信都 XIN 
歆 XIN
辛垣 XIN
心 XIN
星野 XING
性 XING 
星 XING
行人 XING
兴 XING
刑 XING
幸 XING 
行 XING
姓 XING
邢 XING
星尘 XING
形 XING 
形成 XING
杏 XING
荥 XíNG
邢莫 XINGMO
熊 XIONG 
雄 XIONG
修 XIU
修鱼 XIU
岫 XIU
飍 XIU 
徐章 XU
盱 XU
婿 XU
徐吾 XU
绪 XU 
徐程 XU
俆 XU
续 XU
顼 xu
嘘 XU 
须 XU
许 XU
胥 XU
徐 Xú
徐离 XU LI 
胥元 XU YUAN
轩 XUAN
褌 XUAN
玄 XUAN
宣 XUAN 
裵 XUAN
玹 xuan
选 XUAN
儇 xuan
谖 xuan 
炫 xuan
旋 XUAN
禤 XUAN
萱 xuan
璇 XUAN 
铉 XUàN
轩辕 XUAN YUAN
軒轅 XUAN YUAN
薛 XUE
学 XUE 
穴 XUE
踅 XUE
雪 XUE
鄩 XUN
荀 XUN 
寻 XUN
郇 XUN,HUAN
盱眙 XUYI
爱心觉罗
牙 YA
鸭 YA
芽 YA
鸦 YA
崖 YA 
亚 YA
雅 YA
山丘 YA
衙 YA
娅 YA 
雅典娜 YA
琊 YA
上山下丘 YA
艳 YAN
筵 yan 
檐 YAN
沿 YAN
偃 YAN
啖 YAN
演 YAN 
阉 YAN
顔 YAN
淹 YAN
衍 YAN
延陵 YAN 
嚴 YAN
眼 YAN
砚 YAN
琰 yan
盐 YAN 
炎 YAN
彦 YAN
兖 yan
郾 yan
烟 YAN 
宴 YAN
雁 YAN
焱 yan
闫 YAN
顏 YAN 
延 YAN
岩 YAN
言 YAN
严 YAN
鄢 YAN 
齐 YAN
阎 YAN
晏 YAN
颜 YAN
羊 YANG 
仰 YANG
养 YANG
杨 YANG
扬 YANG
楊 YANG 
阳 YANG
洋 YANG
漾 YANG
央 YANG
鞅 yang 
阳城 YANG
样 YANG
羊角 YANG
杨柳 YANG
¤ YANG 
羊舌 YANG SHE
偃师 YANSHI
耀 YAO
夭 YAO
腰 YAO 
姚 YAO
尧 YAO
幺 YAO
要 YAO
药 YAO 
铫 YAO
饒 YAO
喇 YAO
么 YAO
咬 YAO 
姚晏 YAO
叶和那拉 YE
爷 YE
也 YE
冶 YE 
野 YE
叶 YE
业 YE
耶 YE
夜 YE 
邺 ye
曳 YE
邪 YE
揶 ye
页 YE 
椰 YE
耶律 YE LV
叶赫那拉 YE HE NA LA
叶赫纳拉 YE HE NA LA
叶赫那兰 YE HE NA LAN 葉赫納拉 YHNL
刈 yi
伊林 YI
矣 YI
乙弗 YI 
伊娄 YI
乙速孤 YI
一那娄 YI
夷丘 YI
乙旃 YI
义 YI
奕 YI
颐 yi
衣 YI
易 YI 
苏 YI
伊 YI
羿 YI
益 YI
扆 YI 
怡 YI
乙 YI
蚁 YI
以 YI
仪 YI 
裔 YI
弋 YI
伊能 YI
壹那蒌 YI
邑 YI 
夷 YI
移 YI
宜 YI
已 YI
依 YI 
医 YI
翼 YI
沂 YI
彝 YI
艺 YI 
异 YI
懿 yi
抑 YI
壹 YI
倚 YI 
毅 YI
一 YI
义渠 YI
伊尔根觉罗 YI
依尔根觉罗 YI ER GEN JUE LUO 
依尔觉悟罗 YI ER JUE LUO
伊雨根觉罗 YI YU GEN JUE LUO
沈 YIE
殷 YIN
银 YIN 
尹 YIN
印 YIN
阴 YIN
鄞 YIN
寅 YIN 
訚 YIN
音 YIN
因 YIN
隐 YIN
淫 YIN 
樱木 YIN
茵 YIN
瀛 ying
萦 ying
迎 YING 
营丘 YING
莹 YING
盈 YING
婴 YING
颖 YING 
郢 YING
赢 YING
营 YING
樱 YING
应 YING 
嬴 YING
英 YING
殷勤 YINQIN
伊祁 YI-QI
勇 YONG 
雍 YONG
永 YONG
鄘 yong
永贝里 YONG
右公 YOU 
右宰 YOU
右师 YOU
佑 YOU
尢 YOU
悠 YOU 
由章 YOU
攸 YOU
右 YOU
蚩尤 YOU
油 YOU 
由 YOU
游 YOU
有 YOU
尤 YOU
酉 YOU 
友 YOU
幽 YOU
宥 you
兀有 YOU
又 YOU 
犹 YOU
幽泉 YOU
由吾 YOU WU
阏 YU
遇 YU 
玉 YU
愈 YU
俞 YU
喻 YU
宇 YU 
庾 YU
燕 YU
蔚 YU
虞 YU
于 YU 
余 YU
於 YU
鱼 YU
禹 YU
郁 YU 
誉 YU
許 YU
与 YU
裕 YU
豫 YU 
雨 YU
渝 YU
语 YU
禺 yu
鬱 YU 
予 YU
预 YU
御 YU
余王 YU
郁久闾 YU 
瑜 yu
臾 YU
吁 YU
毓 yu
鬻 YU 
郁都甄 YU
余丘 YU
虞丘 YU
狱 YU
芋 YU 
萸 YU
圉 Yǔ
尉迟 YU CHI
宇文 YU WEN
尉 YU/WEI 
袁 YUAN
元 YUAN
苑 YUAN
员 YUAN
原 YUAN 
远 YUAN
爰 yuan
渊 YUAN
园 YUAN
圆 YUAN 
辕轩 YUAN
源 YUAN
院 YUAN
辕 YUAN
援 YUAN 
垣 YUAN
园丁 YUAN
苑曰 YUAN
鸢 yuan
龠 YUE 
钺 yue
粤 YUE
月 YUE
悦 YUE
越 YUE 
乐 YUE
岳 YUE
月野 YUE YE
乐正 YUE ZHENG
恽 YUN 
雲 YUN
运 YUN
貟 yun
妘 YUN
韵 YUN 
郓 YUN
允 YUN
郧 YUN
贠 YUN (音同“运”)
云 YUN(繁体字为雲) 
吾丘 YUQIU

杂 ZA
再 ZAI
载 ZAI
甾 zai 
宰 ZAI
宰父 ZAI FU
昝 ZAN
赞 ZAN
錾 zan 
趱 zan
奘 zang
臧 ZANG
弉 zang
牂牁 zangke 
唕 zao
皂 ZAO
灶 ZAO
早 ZAO
造 ZAO 
枣 ZAO
藻 ZAO
遭 ZAO
棗 ZAO(今简化为枣)
则 ZE 
泽 ZE
昃 ze
笮 ZE
迮 ZE
贼 ZEI 
增 ZENG
甑 ZENG
缯 zeng
曽 ZENG
“讠工白” ZHA 
闸 ZHA
讠工白 ZHA
诈 ZHA
扎 ZHA
轧 ZHA 
查 ZHA
札拉楚特 ZHA
札哈齐特 ZHA
斋 ZHAI
寨 ZHAI 
宅 ZHAI
债 ZHAI
翟 ZHAI
窄 ZHAI
砦 zhai 
詹伯 ZHAN
战 ZHAN
湛 ZHAN
占 ZHAN
詹 ZHAN 
辗迟 ZHAN
瞻 ZHAN
詹世 ZHAN
绽 ZHAN
蘸 ZHAN 
旃 zhan
展 ZHAN3
章 ZHANG
张 ZHANG
仉 ZHANG 
張 ZHANG
掌 ZHANG
丈 ZHANG
鄣 ZHANG
张廖 ZHANG 
张包 ZHANG
獐 ZHANG
颢 ZHANG
瘴 ZHANG
彰 ZHANG 
漳 ZHANG
长孙 ZHANG SUN
黨 ZHANG(上声)
仉督 ZHANGDU
昭 ZHAO 
赵 ZHAO
兆 ZHAO
肇 ZHAO
照 ZHAO
兆昆 ZHAO 
钊 ZHAO
诏 zhao
召 ZHAO
趙 ZHAO
者 ZHE 
浙 ZHE
哲 ZHE
柘 ZHE
折兰 ZHE
折娄 ZHE 
戢 ZHE OR JI
针 ZHEN
镇 ZHEN
真 ZHEN
甄 ZHEN 
阵 ZHEN
箴 zhen
枕 ZHEN
斟灌 ZHEN
真田 ZHEN 
鄭 ZHENG
症 ZHENG
郑金 ZHENG
蒸 ZHENG
政 ZHENG 
争 ZHENG
郑丘 ZHENG
征 ZHENG
争登 ZHENG
郑 ZHENG 
正 ZHENG
对 zheng
挚 ZHI
郅 ZHI
智 ZHI 
纸 ZHI
支 ZHI
职 ZHI
陟 ZHI
植 ZHI 
直古鲁 ZHI
芷 ZHI
致 ZHI
脂 ZHI
制 ZHI 
直 ZHI
只 ZHI
指 ZHI
枝 ZHI
志 ZHI 
芝 ZHI
彘 ZHI
执 ZHI
秩 ZHI
知 ZHI 
徵 ZHǐ
仲叔 ZHONG
中山 ZHONG
中华 ZHONG
鍾 ZHONG 
中 ZHONG
重 ZHONG
众 ZHONG
锺 ZHONG
终 ZHONG 
钟 ZHONG
仲 ZHONG
衷 ZHONG
鐘 ZHONG
中田 ZHONG 
中叔 ZHONG SHU
仲长 ZHONG CHANG
钟离 ZHONG LI
仲孙 ZHONG SUN
中行 ZHONGHANG
皱 ZHOU
鄒 ZHOU
招 ZHOU
周 ZHOU
州 ZHOU 
纣 zhou
舟 ZHOU
住 ZHU
邾 ZHU
渚 zhu 
翥 ZHU
、 zhu
猪 ZHU
烛 ZHU
譚 ZHU 
蓍 ZHU
柱 ZHU
竹里 ZHU
竹内 ZHU
主父 ZHU 
竺 ZHU
诸 ZHU
朱 ZHU
竹 ZHU
祝 ZHU 
主 ZHU
筑 ZHU
朱陈 ZHU
朱文 ZHU
茱 ZHU 
朱邪 ZHU
诸葛 ZHU GE
爪雨佳 ZHUA YU JIA
颛 ZHUAN
专 ZHUAN 
颛孙 ZHUAN SUN
顓孫 zhuan sun
妆 ZHUANG
壮 ZHUANG
别 ZHUANG 
庄 ZHUANG
庄上 ZHUANG
颛顼 zhuanxu
墜 ZHUI
追命 ZHUI 
惇 ZHUN
卓张 ZHUO
卓 ZHUO
禚 ZHUO
桌 ZHUO 
濯 ZHUó
术要甲 ZHUYAOJIA
辎 ZI
子丰 ZI
子革 ZI 
子国 ZI
子罕 ZI
子孔 ZI
子宽 ZI
子强 ZI 
子然 ZI
子人 ZI
子如 ZI
子师 ZI
子驷 ZI 
子哲 ZI
子轩 ZI
子濯 ZI
資 ZI
孜 ZI 
觜 zi
子 ZI
子雅 ZI
紫 ZI
訾 ZI 
字 ZI
自 ZI
资 ZI
梓 Zǐ
子车 ZI CHE 
宗 ZONG
纵 ZONG
宗杨 ZONG
踪 ZONG
综 ZONG 
宗圣 ZONG SHENG
宗政 ZONG ZHENG
宗正 ZONGZHENG
驺 ZOU
鄹 ZOU 
邹 ZOU
奏 ZOU
租 ZU
祖 ZU
俎 ZU 
足 ZU
卒 ZU
尊 ZUN
芥 ZUO
左 ZUO 
柞 ZUO
佐 ZUO
左人 ZUO
左伯 ZUO
左公 ZUO 
左丘 ZUO QIU
各 GE 
姚晏 YAO 
辟 BI 
西贝 XI 
衛 XIAO 
士孙 SHI 
蔑 MIE 
马徐 MA 
荔非 LI 
奏 ZOU 
串 CHUAN 
财 CAI
